MachineID,ReadingTime,Temperature,Pressure,Flow,Vibration
M102,2026-08-10 15:00:00,81.62,16.76,17.54,3.04
M102,2026-08-10 16:00:00,77.34,10.18,42.87,3.14
M102,2026-08-10 17:00:00,75.61,34.82,21.39,4.83
M102,2026-08-10 18:00:00,75.77,26.96,47.3,1.82
M102,2026-08-10 19:00:00,68.6,13.71,62.89,2.09
M102,2026-08-10 20:00:00,70.01,21.98,53.51,3.55
M102,2026-08-10 21:00:00,69.11,0.82,54.7,4.35
M102,2026-08-10 22:00:00,73.58,6.26,37.26,3.52
M102,2026-08-10 23:00:00,74.37,36.89,61.65,3.35
M102,2026-08-11 00:00:00,62.32,11.69,35.14,2.6
M102,2026-08-11 01:00:00,77.34,22.54,14.87,3.84
M102,2026-08-11 02:00:00,76.11,24.29,58.41,2.59
M102,2026-08-11 03:00:00,84.81,18.3,72.23,2.48
M102,2026-08-11 04:00:00,86.07,9.15,90.88,2.44
M102,2026-08-11 05:00:00,83.4,15.65,57.87,3.17
M102,2026-08-11 06:00:00,68.36,0.0,90.14,3.26
M102,2026-08-11 07:00:00,55.4,23.63,57.41,2.63
M102,2026-08-11 08:00:00,71.04,19.76,66.65,3.28
M102,2026-08-11 09:00:00,86.24,33.57,40.88,1.94
M102,2026-08-11 10:00:00,74.41,26.32,46.08,3.71
M102,2026-08-11 11:00:00,82.04,26.37,40.04,3.62
M102,2026-08-11 12:00:00,91.65,2.12,53.77,4.67
M102,2026-08-11 13:00:00,67.78,32.01,65.42,2.02
M102,2026-08-11 14:00:00,80.99,16.74,43.91,2.94
M102,2026-08-11 15:00:00,85.19,18.65,36.66,2.84
M102,2026-08-11 16:00:00,73.61,7.05,36.5,3.29
M102,2026-08-11 17:00:00,78.83,34.45,49.34,2.82
M102,2026-08-11 18:00:00,68.92,23.53,42.89,3.13
M102,2026-08-11 19:00:00,77.84,26.23,49.86,3.06
M102,2026-08-11 20:00:00,70.39,12.65,60.27,2.86
M102,2026-08-11 21:00:00,66.58,33.91,28.04,3.23
M102,2026-08-11 22:00:00,79.44,20.04,0.39,3.51
M102,2026-08-11 23:00:00,85.29,29.44,6.77,4.9
M102,2026-08-12 00:00:00,66.72,7.06,59.07,3.56
M102,2026-08-12 01:00:00,76.56,13.17,68.96,3.17
M102,2026-08-12 02:00:00,65.04,34.79,48.95,4.09
M102,2026-08-12 03:00:00,80.01,48.7,39.42,3.21
M102,2026-08-12 04:00:00,81.04,16.35,59.45,0.84
M102,2026-08-12 05:00:00,75.49,18.76,42.49,2.5
M102,2026-08-12 06:00:00,82.34,13.95,48.6,3.17
M102,2026-08-12 07:00:00,79.5,37.17,48.51,3.87
M102,2026-08-12 08:00:00,77.01,13.93,42.45,2.97
M102,2026-08-12 09:00:00,79.98,21.28,30.7,3.02
M102,2026-08-12 10:00:00,65.32,17.78,45.02,4.65
M102,2026-08-12 11:00:00,85.44,7.59,48.63,3.38
M102,2026-08-12 12:00:00,74.39,18.0,38.63,4.7
M102,2026-08-12 13:00:00,73.09,24.09,0.0,3.86
M102,2026-08-12 14:00:00,84.29,7.38,35.79,3.56
M102,2026-08-12 15:00:00,76.14,25.6,39.83,4.69
M102,2026-08-12 16:00:00,71.31,52.3,67.35,3.87
M102,2026-08-12 17:00:00,68.72,30.92,55.87,1.5
M102,2026-08-12 18:00:00,66.17,24.29,42.6,2.79
M102,2026-08-12 19:00:00,83.55,9.39,36.81,2.68
M102,2026-08-12 20:00:00,79.57,0.0,36.04,1.82
M102,2026-08-12 21:00:00,73.81,28.68,58.34,2.62
M102,2026-08-12 22:00:00,79.73,17.78,69.5,3.1
M102,2026-08-12 23:00:00,55.19,30.74,36.74,2.98
M102,2026-08-13 00:00:00,78.35,2.9,46.34,3.63
M102,2026-08-13 01:00:00,78.55,12.81,62.85,2.4
M102,2026-08-13 02:00:00,71.62,18.37,50.32,2.94
M102,2026-08-13 03:00:00,84.6,23.54,46.36,3.41
M102,2026-08-13 04:00:00,81.13,22.89,12.43,4.07
M102,2026-08-13 05:00:00,76.84,28.22,37.69,1.74
M102,2026-08-13 06:00:00,60.05,8.67,54.31,4.24
M102,2026-08-13 07:00:00,78.11,7.37,30.89,4.29
M102,2026-08-13 08:00:00,66.82,45.22,78.77,4.91
M102,2026-08-13 09:00:00,78.66,15.9,51.41,3.93
M102,2026-08-13 10:00:00,71.44,6.79,39.89,2.58
M102,2026-08-13 11:00:00,84.69,12.6,46.72,3.99
M102,2026-08-13 12:00:00,84.96,22.5,51.92,2.39
M102,2026-08-13 13:00:00,83.16,35.16,11.33,4.61
M102,2026-08-13 14:00:00,71.1,27.14,46.4,3.15
M102,2026-08-13 15:00:00,74.55,8.09,54.43,2.97
M102,2026-08-13 16:00:00,66.83,7.58,21.74,2.78
M102,2026-08-13 17:00:00,79.4,11.47,62.56,3.1
M102,2026-08-13 18:00:00,73.97,20.2,70.11,2.1
M102,2026-08-13 19:00:00,87.59,31.52,44.61,4.15
M102,2026-08-13 20:00:00,73.74,23.43,35.25,3.97
M102,2026-08-13 21:00:00,71.05,19.38,57.22,4.04
M102,2026-08-13 22:00:00,70.25,29.04,27.32,1.48
M102,2026-08-13 23:00:00,70.76,30.02,44.78,2.77
M102,2026-08-14 00:00:00,76.39,20.27,56.19,1.91
M102,2026-08-14 01:00:00,75.28,21.49,20.42,2.1
M102,2026-08-14 02:00:00,73.45,20.1,45.22,2.75
M102,2026-08-14 03:00:00,71.82,15.26,50.37,4.2
M102,2026-08-14 04:00:00,60.46,27.48,43.0,3.62
M102,2026-08-14 05:00:00,84.3,10.94,62.0,2.2
M102,2026-08-14 06:00:00,76.89,17.09,45.83,2.41
M102,2026-08-14 07:00:00,79.06,39.04,27.51,3.35
M102,2026-08-14 08:00:00,81.99,16.44,69.49,2.86
M102,2026-08-14 09:00:00,75.19,8.08,47.28,3.2
M102,2026-08-14 10:00:00,80.45,12.37,32.72,3.57
M102,2026-08-14 11:00:00,85.78,27.55,78.25,3.64
M102,2026-08-14 12:00:00,79.64,28.15,71.79,4.19
M102,2026-08-14 13:00:00,68.41,29.61,49.78,3.04
M102,2026-08-14 14:00:00,63.59,1.52,38.44,2.03
M102,2026-08-14 15:00:00,73.59,28.57,34.54,3.27
M102,2026-08-14 16:00:00,68.51,23.59,54.15,2.06
M102,2026-08-14 17:00:00,70.74,4.79,54.17,3.33
M102,2026-08-14 18:00:00,75.65,18.46,50.81,3.47
M102,2026-08-14 19:00:00,72.53,12.37,43.94,3.05
M102,2026-08-14 20:00:00,90.42,15.39,50.21,3.57
M102,2026-08-14 21:00:00,85.8,10.27,69.11,3.08
M102,2026-08-14 22:00:00,93.51,24.35,22.88,3.04
M102,2026-08-14 23:00:00,85.35,20.98,43.93,3.78
M103,2026-08-01 00:00:00,73.59,17.47,28.0,4.58
M103,2026-08-01 01:00:00,67.44,22.03,53.64,3.19
M103,2026-08-01 02:00:00,67.22,8.01,54.41,2.58
M103,2026-08-01 03:00:00,61.5,24.64,29.3,3.7
M103,2026-08-01 04:00:00,74.59,17.0,45.94,2.29
M103,2026-08-01 05:00:00,70.22,16.88,24.4,3.77
M103,2026-08-01 06:00:00,73.85,2.61,34.94,3.28
M103,2026-08-01 07:00:00,72.88,24.8,55.33,5.12
M103,2026-08-01 08:00:00,84.05,0.36,38.52,2.99
M103,2026-08-01 09:00:00,80.03,8.8,35.44,2.2
M103,2026-08-01 10:00:00,71.78,13.22,39.37,2.25
M103,2026-08-01 11:00:00,82.87,25.67,18.92,3.22
M103,2026-08-01 12:00:00,65.04,36.11,74.05,3.16
M103,2026-08-01 13:00:00,70.03,12.03,36.83,3.11
M103,2026-08-01 14:00:00,85.59,31.47,62.48,3.34
M103,2026-08-01 15:00:00,67.92,10.76,46.09,2.24
M103,2026-08-01 16:00:00,78.13,29.66,54.82,3.6
M103,2026-08-01 17:00:00,62.94,36.0,16.79,3.08
M103,2026-08-01 18:00:00,80.33,24.3,22.0,2.32
M103,2026-08-01 19:00:00,78.01,26.13,25.07,3.51
M103,2026-08-01 20:00:00,65.39,27.49,29.09,3.26
M103,2026-08-01 21:00:00,75.39,33.93,49.36,2.72
M103,2026-08-01 22:00:00,78.52,45.71,58.32,3.15
M103,2026-08-01 23:00:00,70.16,12.6,57.24,2.49
M103,2026-08-02 00:00:00,76.02,37.25,47.71,2.34
M103,2026-08-02 01:00:00,91.24,41.15,54.02,4.22
M103,2026-08-02 02:00:00,74.13,28.69,37.38,2.12
M103,2026-08-02 03:00:00,94.14,3.12,50.36,3.43
M103,2026-08-02 04:00:00,79.61,18.92,43.57,3.31
M103,2026-08-02 05:00:00,79.36,19.98,43.77,2.14
M103,2026-08-02 06:00:00,90.1,26.43,48.76,2.7
M103,2026-08-02 07:00:00,68.97,30.32,42.12,3.7
M103,2026-08-02 08:00:00,66.53,38.56,61.22,3.14
M103,2026-08-02 09:00:00,79.27,28.89,20.93,4.54
M103,2026-08-02 10:00:00,79.38,11.55,25.26,3.99
M103,2026-08-02 11:00:00,77.48,25.79,45.48,2.4
M103,2026-08-02 12:00:00,79.56,17.63,44.61,5.1
M103,2026-08-02 13:00:00,82.08,31.12,93.97,3.51
M103,2026-08-02 14:00:00,76.84,11.85,36.85,1.56
M103,2026-08-02 15:00:00,81.53,4.8,61.25,3.17
M103,2026-08-02 16:00:00,76.9,19.49,69.95,4.17
M103,2026-08-02 17:00:00,75.8,9.21,61.63,2.42
M103,2026-08-02 18:00:00,65.12,25.98,66.93,2.88
M103,2026-08-02 19:00:00,78.83,15.01,58.0,4.08
M103,2026-08-02 20:00:00,74.16,7.67,18.77,3.94
M103,2026-08-02 21:00:00,68.04,24.46,58.99,2.8
M103,2026-08-02 22:00:00,74.84,31.99,30.45,2.47
M103,2026-08-02 23:00:00,74.36,35.33,73.99,3.12
M103,2026-08-03 00:00:00,71.02,32.77,14.95,3.4
M103,2026-08-03 01:00:00,75.69,35.53,70.11,2.45
M103,2026-08-03 02:00:00,77.17,13.15,39.72,3.69
M103,2026-08-03 03:00:00,73.66,22.33,62.23,4.41
M103,2026-08-03 04:00:00,78.02,21.41,25.07,4.47
M103,2026-08-03 05:00:00,79.47,21.63,46.53,3.49
M103,2026-08-03 06:00:00,81.4,30.75,73.99,3.39
M103,2026-08-03 07:00:00,88.28,32.69,43.92,1.87
M103,2026-08-03 08:00:00,76.6,38.7,31.05,3.27
M103,2026-08-03 09:00:00,77.16,31.31,38.02,2.5
M103,2026-08-03 10:00:00,79.99,11.08,11.96,4.67
M103,2026-08-03 11:00:00,82.49,42.6,60.73,3.74
M103,2026-08-03 12:00:00,78.59,17.77,54.22,2.76
M103,2026-08-03 13:00:00,68.52,16.01,68.25,2.21
M103,2026-08-03 14:00:00,67.48,27.1,37.53,3.59
M103,2026-08-03 15:00:00,82.93,25.54,33.62,4.23
M103,2026-08-03 16:00:00,81.19,20.32,44.61,3.5
M103,2026-08-03 17:00:00,73.82,0.43,58.5,3.75
M103,2026-08-03 18:00:00,59.89,26.13,76.62,2.3
M103,2026-08-03 19:00:00,75.49,17.82,74.89,4.1
M103,2026-08-03 20:00:00,69.85,24.11,86.45,2.7
M103,2026-08-03 21:00:00,75.92,,34.02,4.61
M103,2026-08-03 22:00:00,72.69,3.33,35.55,3.72
M103,2026-08-03 23:00:00,70.41,23.63,55.13,2.23
M103,2026-08-04 00:00:00,72.05,24.19,57.64,2.77
M103,2026-08-04 01:00:00,77.06,16.59,58.1,3.62
M103,2026-08-04 02:00:00,73.39,25.74,37.57,3.57
M103,2026-08-04 03:00:00,79.3,48.45,38.95,3.09
M103,2026-08-04 04:00:00,71.47,7.61,36.78,3.73
M103,2026-08-04 05:00:00,81.16,23.55,39.68,2.81
M103,2026-08-04 06:00:00,69.58,13.32,21.69,4.29
M103,2026-08-04 07:00:00,88.86,0.0,50.21,3.42
M103,2026-08-04 08:00:00,77.46,12.89,63.41,3.53
M103,2026-08-04 09:00:00,83.24,11.15,20.1,3.55
M103,2026-08-04 10:00:00,69.26,32.66,6.72,2.83
M103,2026-08-04 11:00:00,71.69,16.01,49.7,3.52
M103,2026-08-04 12:00:00,80.48,29.06,41.91,4.89
M103,2026-08-04 13:00:00,85.71,,42.54,2.93
M103,2026-08-04 14:00:00,78.54,8.34,30.79,1.47
M103,2026-08-04 15:00:00,73.21,32.78,42.26,3.12
M103,2026-08-04 16:00:00,77.95,7.97,45.46,3.91
M103,2026-08-04 17:00:00,78.15,31.74,67.75,3.73
M103,2026-08-04 18:00:00,71.01,15.87,79.77,3.45
M103,2026-08-04 19:00:00,77.27,9.68,43.35,3.77
M103,2026-08-04 20:00:00,76.1,13.77,39.83,4.15
M103,2026-08-04 21:00:00,80.67,26.41,52.94,2.25
M103,2026-08-04 22:00:00,77.91,32.82,40.3,3.98
M103,2026-08-04 23:00:00,79.82,29.93,45.92,3.91
M103,2026-08-05 00:00:00,65.75,20.4,57.83,3.44
M103,2026-08-05 01:00:00,83.67,18.11,35.15,1.89
M103,2026-08-05 02:00:00,74.09,26.2,58.7,2.08
M103,2026-08-05 03:00:00,84.23,8.31,42.82,2.74
M103,2026-08-05 04:00:00,78.92,21.13,57.2,4.68
M103,2026-08-05 05:00:00,78.78,13.08,53.3,4.76
M103,2026-08-05 06:00:00,80.59,31.35,16.32,3.51
M103,2026-08-05 07:00:00,74.12,11.84,44.6,3.29
M103,2026-08-05 08:00:00,71.63,22.26,41.88,3.76
M103,2026-08-05 09:00:00,77.59,24.51,62.63,3.64
M103,2026-08-05 10:00:00,75.96,0.0,54.25,2.47
M103,2026-08-05 11:00:00,75.4,24.45,68.99,4.67
M103,2026-08-05 12:00:00,69.55,4.21,50.86,3.39
M103,2026-08-05 13:00:00,67.59,19.8,55.76,2.22
M103,2026-08-05 14:00:00,69.04,12.27,41.18,3.76
M103,2026-08-05 15:00:00,73.71,20.66,85.43,2.43
M103,2026-08-05 16:00:00,71.43,28.14,62.78,3.53
M103,2026-08-05 17:00:00,88.66,23.81,9.43,3.28
M103,2026-08-05 18:00:00,72.0,36.61,62.36,1.93
M103,2026-08-05 19:00:00,85.45,31.27,39.16,3.14
M103,2026-08-05 20:00:00,85.75,0.0,53.02,4.07
M103,2026-08-05 21:00:00,75.38,27.77,46.86,2.57
M103,2026-08-05 22:00:00,70.34,28.54,33.56,1.98
M103,2026-08-05 23:00:00,76.86,13.84,23.42,3.26
M103,2026-08-06 00:00:00,81.37,20.24,25.81,3.59
M103,2026-08-06 01:00:00,83.25,46.56,70.95,2.4
M103,2026-08-06 02:00:00,82.01,23.08,24.26,3.43
M103,2026-08-06 03:00:00,89.43,34.35,26.76,3.21
M103,2026-08-06 04:00:00,79.44,0.0,14.48,3.32
M103,2026-08-06 05:00:00,77.17,0.0,51.98,4.07
M103,2026-08-06 06:00:00,74.47,20.72,55.29,3.55
M103,2026-08-06 07:00:00,64.32,9.14,37.87,2.51
M103,2026-08-06 08:00:00,86.27,27.61,25.02,3.03
M103,2026-08-06 09:00:00,83.91,12.25,60.33,4.31
M103,2026-08-06 10:00:00,84.51,22.16,67.52,2.78
M103,2026-08-06 11:00:00,93.4,22.89,65.64,2.91
M103,2026-08-06 12:00:00,79.5,26.52,28.28,2.43
M103,2026-08-06 13:00:00,74.57,33.26,12.03,2.91
M103,2026-08-06 14:00:00,85.17,5.21,67.57,2.3
M103,2026-08-06 15:00:00,69.58,18.23,78.72,2.69
M103,2026-08-06 16:00:00,63.87,3.18,61.78,2.12
M103,2026-08-06 17:00:00,84.32,20.84,44.42,3.44
M103,2026-08-06 18:00:00,70.39,21.65,23.52,4.28
M103,2026-08-06 19:00:00,68.81,25.27,26.37,2.77
M103,2026-08-06 20:00:00,73.38,55.78,44.74,2.54
M103,2026-08-06 21:00:00,72.89,1.94,42.07,4.68
M103,2026-08-06 22:00:00,78.35,30.84,28.62,3.04
M103,2026-08-06 23:00:00,77.43,11.3,52.2,3.69
M103,2026-08-07 00:00:00,79.8,18.19,64.64,2.99
M103,2026-08-07 01:00:00,73.56,37.3,25.07,1.84
M103,2026-08-07 02:00:00,69.93,24.65,68.1,2.67
M103,2026-08-07 03:00:00,88.7,20.33,42.92,2.52
M103,2026-08-07 04:00:00,89.66,18.2,21.02,5.17
M103,2026-08-07 05:00:00,78.76,29.59,75.27,3.69
M103,2026-08-07 06:00:00,82.82,20.65,58.21,3.17
M103,2026-08-07 07:00:00,75.86,21.44,37.86,3.6
M103,2026-08-07 08:00:00,79.51,29.83,56.51,4.8
M103,2026-08-07 09:00:00,83.37,17.51,53.16,4.33
M103,2026-08-07 10:00:00,69.35,44.17,31.06,3.92
M103,2026-08-07 11:00:00,76.05,19.39,21.55,3.93
M103,2026-08-07 12:00:00,66.98,2.69,65.87,4.63
M103,2026-08-07 13:00:00,71.33,32.04,59.34,3.13
M103,2026-08-07 14:00:00,85.35,18.04,54.32,2.2
M103,2026-08-07 15:00:00,67.52,34.03,54.92,3.09
M103,2026-08-07 16:00:00,89.35,42.77,52.91,2.04
M103,2026-08-07 17:00:00,75.22,10.01,46.61,2.45
M103,2026-08-07 18:00:00,67.63,0.0,48.01,1.36
M103,2026-08-07 19:00:00,73.76,28.33,32.0,2.33
M103,2026-08-07 20:00:00,75.53,10.06,48.34,2.37
M103,2026-08-07 21:00:00,75.27,15.84,44.79,4.51
M103,2026-08-07 22:00:00,77.4,26.05,33.75,3.38
M103,2026-08-07 23:00:00,74.08,20.36,56.68,2.8
M103,2026-08-08 00:00:00,73.21,14.16,35.9,3.34
M103,2026-08-08 01:00:00,73.45,37.98,93.22,2.75
M103,2026-08-08 02:00:00,78.06,32.46,40.22,2.4
M103,2026-08-08 03:00:00,88.17,179.22,50.74,4.36
M103,2026-08-08 04:00:00,81.39,19.42,27.42,2.81
M103,2026-08-08 05:00:00,84.43,28.19,41.64,4.61
M103,2026-08-08 06:00:00,74.9,31.85,48.96,4.75
M103,2026-08-08 07:00:00,81.27,20.55,41.78,3.19
M103,2026-08-08 08:00:00,70.92,3.6,50.56,2.77
M103,2026-08-08 09:00:00,72.25,18.93,45.94,3.21
M103,2026-08-08 10:00:00,88.17,27.95,82.94,2.85
M103,2026-08-08 11:00:00,81.49,15.4,34.9,4.92
M103,2026-08-08 12:00:00,,0.0,32.26,1.59
M103,2026-08-08 13:00:00,69.34,9.7,45.64,1.56
M103,2026-08-08 14:00:00,84.37,0.0,42.7,2.94
M103,2026-08-08 15:00:00,81.78,24.22,66.36,2.91
M103,2026-08-08 16:00:00,72.75,24.95,63.53,3.86
M103,2026-08-08 17:00:00,78.25,22.79,44.35,3.53
M103,2026-08-08 18:00:00,90.24,17.09,38.44,2.85
M103,2026-08-08 19:00:00,78.73,0.0,42.57,3.9
M103,2026-08-08 20:00:00,72.32,22.24,82.97,3.47
M103,2026-08-08 21:00:00,60.33,3.08,40.48,2.56
M103,2026-08-08 22:00:00,76.72,16.47,65.99,2.33
M103,2026-08-08 23:00:00,74.55,22.61,51.14,3.32
M103,2026-08-09 00:00:00,59.12,21.0,42.29,3.89
M103,2026-08-09 01:00:00,81.06,22.89,50.64,4.28
M103,2026-08-09 02:00:00,84.05,23.3,83.62,2.7
M103,2026-08-09 03:00:00,67.7,19.87,38.27,1.23
M103,2026-08-09 04:00:00,71.43,24.12,43.96,2.58
M103,2026-08-09 05:00:00,76.3,21.48,57.87,2.69
M103,2026-08-09 06:00:00,82.12,6.91,35.94,4.56
M103,2026-08-09 07:00:00,68.83,12.09,22.44,2.54
M103,2026-08-09 08:00:00,76.97,28.48,44.66,2.94
M103,2026-08-09 09:00:00,67.3,11.27,17.17,3.79
M103,2026-08-09 10:00:00,81.64,19.51,52.95,3.9
M103,2026-08-09 11:00:00,76.71,36.72,26.57,2.92
M103,2026-08-09 12:00:00,72.73,27.77,19.19,4.36
M103,2026-08-09 13:00:00,79.93,41.0,44.27,2.76
M103,2026-08-09 14:00:00,80.6,32.37,32.14,1.6
M103,2026-08-09 15:00:00,63.22,23.14,72.72,2.16
M103,2026-08-09 16:00:00,74.09,15.82,79.57,5.01
M103,2026-08-09 17:00:00,78.97,30.78,60.66,2.18
M103,2026-08-09 18:00:00,80.89,7.76,41.91,4.11
M103,2026-08-09 19:00:00,76.57,33.23,68.39,1.79
M103,2026-08-09 20:00:00,60.76,33.95,66.64,3.41
M103,2026-08-09 21:00:00,78.75,30.72,60.74,2.96
M103,2026-08-09 22:00:00,82.69,15.84,49.38,3.36
M103,2026-08-09 23:00:00,69.98,11.08,85.21,2.49
M103,2026-08-10 00:00:00,78.59,26.96,44.02,3.74
M103,2026-08-10 01:00:00,78.3,9.56,54.66,2.76
M103,2026-08-10 02:00:00,88.18,25.15,32.4,3.47
M103,2026-08-10 03:00:00,69.53,23.09,40.94,2.54
M103,2026-08-10 04:00:00,70.12,49.22,46.65,2.85
M103,2026-08-10 05:00:00,71.77,25.65,33.51,2.32
M103,2026-08-10 06:00:00,75.77,19.52,37.49,2.49
M103,2026-08-10 07:00:00,73.26,14.36,34.05,3.42
M103,2026-08-10 08:00:00,91.58,35.98,79.95,2.75
M103,2026-08-10 09:00:00,87.72,22.73,62.75,3.57
M103,2026-08-10 10:00:00,73.6,28.63,53.73,1.79
M103,2026-08-10 11:00:00,75.13,30.47,49.99,3.58
M103,2026-08-10 12:00:00,70.74,23.07,43.27,3.04
M103,2026-08-10 13:00:00,71.25,30.98,51.22,3.4
M103,2026-08-10 14:00:00,90.36,25.69,66.61,3.42
M103,2026-08-10 15:00:00,73.53,7.29,49.35,1.07
M103,2026-08-10 16:00:00,77.91,23.78,41.08,3.13
M103,2026-08-10 17:00:00,67.24,36.63,38.93,2.42
M103,2026-08-10 18:00:00,79.81,21.33,38.55,2.83
M103,2026-08-10 19:00:00,75.96,36.15,53.45,3.17
M103,2026-08-10 20:00:00,81.97,20.33,52.23,3.32
M103,2026-08-10 21:00:00,80.13,14.67,24.49,3.93
M103,2026-08-10 22:00:00,86.53,6.9,48.23,2.84
M103,2026-08-10 23:00:00,82.18,22.96,104.89,2.96
M103,2026-08-11 00:00:00,86.76,39.62,54.6,3.23
M103,2026-08-11 01:00:00,76.66,20.12,65.4,2.5
M103,2026-08-11 02:00:00,74.87,16.61,13.93,3.89
M103,2026-08-11 03:00:00,83.44,12.39,63.54,1.93
M103,2026-08-11 04:00:00,76.17,18.48,46.58,3.27
M103,2026-08-11 05:00:00,75.46,15.35,43.04,4.29
M103,2026-08-11 06:00:00,71.95,47.06,33.57,3.39
M103,2026-08-11 07:00:00,80.0,16.5,69.88,3.64
M103,2026-08-11 08:00:00,74.57,36.46,26.72,2.75
M103,2026-08-11 09:00:00,79.94,29.62,50.81,3.1
M103,2026-08-11 10:00:00,74.24,33.58,49.33,2.5
M103,2026-08-11 11:00:00,69.49,38.16,32.06,3.42
M103,2026-08-11 12:00:00,85.46,26.51,31.36,2.39
M103,2026-08-11 13:00:00,89.09,7.51,35.04,3.5
M103,2026-08-11 14:00:00,74.47,26.89,18.58,3.03
M103,2026-08-11 15:00:00,80.74,28.17,34.7,2.38
M103,2026-08-11 16:00:00,77.5,4.25,68.12,3.33
M103,2026-08-11 17:00:00,71.12,7.35,33.6,1.95
M103,2026-08-11 18:00:00,79.46,10.37,52.19,3.63
M103,2026-08-11 19:00:00,82.76,23.02,65.25,4.31
M103,2026-08-11 20:00:00,77.81,23.82,34.97,2.41
M103,2026-08-11 21:00:00,84.97,27.27,57.36,2.73
M103,2026-08-11 22:00:00,87.37,17.26,30.57,2.74
M103,2026-08-11 23:00:00,87.0,6.67,31.48,5.52
M103,2026-08-12 00:00:00,82.59,11.2,25.53,1.86
M103,2026-08-12 01:00:00,76.68,28.74,72.34,1.68
M103,2026-08-12 02:00:00,66.72,18.57,95.18,3.91
M103,2026-08-12 03:00:00,78.61,5.3,6.84,3.23
M103,2026-08-12 04:00:00,75.3,16.79,38.15,2.6
M103,2026-08-12 05:00:00,69.16,36.67,29.04,2.98
M103,2026-08-12 06:00:00,75.73,28.48,29.67,3.98
M103,2026-08-12 07:00:00,71.94,18.06,74.58,2.42
M103,2026-08-12 08:00:00,81.05,32.06,50.58,3.11
M103,2026-08-12 09:00:00,90.88,19.83,48.67,2.93
M103,2026-08-12 10:00:00,77.06,31.57,40.04,1.51
M103,2026-08-12 11:00:00,79.59,7.06,58.35,3.2
M103,2026-08-12 12:00:00,82.6,8.62,35.37,2.93
M103,2026-08-12 13:00:00,65.62,33.34,15.74,4.08
M103,2026-08-12 14:00:00,78.97,17.61,51.21,3.45
M103,2026-08-12 15:00:00,73.2,23.58,58.16,2.44
M103,2026-08-12 16:00:00,78.42,158.62,10.27,3.65
M103,2026-08-12 17:00:00,73.08,9.76,44.05,2.88
M103,2026-08-12 18:00:00,69.08,0.33,9.57,3.79
M103,2026-08-12 19:00:00,73.04,31.63,37.21,3.48
M103,2026-08-12 20:00:00,75.12,20.53,46.67,2.84
M103,2026-08-12 21:00:00,67.39,29.19,73.68,4.53
M103,2026-08-12 22:00:00,72.13,11.2,35.02,3.06
M103,2026-08-12 23:00:00,75.63,8.02,18.36,3.24
M103,2026-08-13 00:00:00,51.29,18.79,27.99,3.82
M103,2026-08-13 01:00:00,83.33,32.85,38.76,2.29
M103,2026-08-13 02:00:00,70.3,23.45,15.37,4.31
M103,2026-08-13 03:00:00,73.69,26.0,12.93,2.46
M103,2026-08-13 04:00:00,62.66,32.25,42.12,3.66
M103,2026-08-13 05:00:00,76.44,25.62,38.93,3.04
M103,2026-08-13 06:00:00,75.36,24.87,52.78,5.45
M103,2026-08-13 07:00:00,87.77,0.0,42.42,2.88
M103,2026-08-13 08:00:00,84.96,16.21,53.36,1.33
M103,2026-08-13 09:00:00,65.4,45.11,45.9,2.4
M103,2026-08-13 10:00:00,77.7,7.36,39.9,2.04
M103,2026-08-13 11:00:00,70.48,15.0,65.17,3.57
M103,2026-08-13 12:00:00,80.47,19.69,59.81,2.5
M103,2026-08-13 13:00:00,70.87,24.89,39.98,3.19
M103,2026-08-13 14:00:00,74.85,35.04,68.5,2.7
M103,2026-08-13 15:00:00,63.68,11.46,28.85,3.87
M103,2026-08-13 16:00:00,82.44,7.63,31.42,2.02
M103,2026-08-13 17:00:00,76.94,19.46,59.2,3.6
M103,2026-08-13 18:00:00,80.27,1.5,33.73,3.96
M103,2026-08-13 19:00:00,72.23,0.47,59.54,2.74
M103,2026-08-13 20:00:00,83.44,19.78,40.01,4.29
M103,2026-08-13 21:00:00,66.88,37.21,33.49,3.33
M103,2026-08-13 22:00:00,77.2,14.87,31.28,2.9
M103,2026-08-13 23:00:00,68.9,43.54,36.34,4.13
M103,2026-08-14 00:00:00,83.19,24.36,42.56,3.36
M103,2026-08-14 01:00:00,80.01,21.21,16.8,1.75
M103,2026-08-14 02:00:00,86.56,0.0,48.52,3.01
M103,2026-08-14 03:00:00,77.13,6.32,51.31,3.36
M103,2026-08-14 04:00:00,95.33,21.56,69.27,2.0
M103,2026-08-14 05:00:00,83.14,22.72,49.86,3.43
M103,2026-08-14 06:00:00,87.94,23.06,30.89,2.71
M103,2026-08-14 07:00:00,81.72,25.37,17.45,3.61
M103,2026-08-14 08:00:00,68.42,25.26,30.5,2.97
M103,2026-08-14 09:00:00,72.19,38.23,52.23,4.21
M103,2026-08-14 10:00:00,96.27,20.56,72.04,2.64
M103,2026-08-14 11:00:00,84.78,10.31,44.67,3.63
M103,2026-08-14 12:00:00,80.86,4.73,29.39,3.69
M103,2026-08-14 13:00:00,73.43,3.23,43.72,3.1
M103,2026-08-14 14:00:00,77.24,26.35,53.38,2.59
M103,2026-08-14 15:00:00,73.12,31.13,35.22,2.88
M103,2026-08-14 16:00:00,65.47,19.66,51.21,1.62
M103,2026-08-14 17:00:00,68.51,2.94,59.19,1.67
M103,2026-08-14 18:00:00,75.45,28.61,48.38,2.85
